chr	start	end	strand	pvalue	qvalue	meth.diff
CP045906.1	3875514	3875516	*	0.00427970054513179	0.00409377224789073	12.8205128205128
CP045906.1	4039987	4039989	*	0.0036846600515903	0.00409377224789073	10.5263157894737
CP045906.1	4331809	4331811	*	0.0011988992478337	0.00409377224789073	10.7142857142857
CP045906.1	4914307	4914309	*	0.00416001167935758	0.00409377224789073	-10.3448275862069
CP045906.1	5256216	5256218	*	0.00511401965088351	0.00409377224789073	-13.5135135135135
CP045906.1	5297635	5297637	*	0.0060096203969631	0.00409377224789073	10.1694915254237
CP045906.1	5622162	5622164	*	0.0097152108449384	0.00409377224789073	-11.1111111111111
CP045906.1	5648655	5648657	*	0.00695762464618467	0.00409377224789073	-13.1578947368421
CP045906.1	6263179	6263181	*	0.00422458477730365	0.00409377224789073	13.0434782608696
CP045906.1	6294251	6294253	*	0.00254509106065698	0.00409377224789073	-18.1818181818182
CP045906.1	6535328	6535330	*	0.00131076412769998	0.00409377224789073	10.3448275862069
CP045906.1	6889288	6889290	*	0.00269464892337479	0.00409377224789073	13.0434782608696
CP045906.1	7045443	7045445	*	0.00577318038079164	0.00409377224789073	-11.1111111111111
CP045906.1	7066181	7066183	*	0.00325774531667951	0.00409377224789073	-15.3846153846154
CP045906.1	7066391	7066393	*	0.0615629437323357	0.00409377224789073	-11.3775065387969
CP045906.1	7228959	7228961	*	0.00415345005627097	0.00409377224789073	12.1951219512195
CP045906.1	7335224	7335226	*	0.00118538807210523	0.00409377224789073	12.5
CP045906.1	7366349	7366351	*	0.00768008035636324	0.00409377224789073	-10.8695652173913
CP045906.1	7441974	7441976	*	0.0123031273432217	0.00409377224789073	-11.1111111111111
CP045906.1	7542941	7542943	*	0.00100445276662623	0.00409377224789073	14.2857142857143
CP045906.1	7676031	7676033	*	0.00446266846873411	0.00409377224789073	-11.1111111111111
CP045906.1	7689179	7689181	*	0.00600962039697328	0.00409377224789073	10.1694915254237
CP045906.1	7773792	7773794	*	0.00154321667422844	0.00409377224789073	-10.8695652173913
CP045906.1	7801314	7801316	*	0.00215475395743577	0.00409377224789073	-15
CP045906.1	8140967	8140969	*	0.000577557378422607	0.00409377224789073	16.6666666666667
CP045906.1	8150478	8150480	*	0.00323022093294192	0.00409377224789073	10.8695652173913
CP045906.1	8161326	8161328	*	0.0046778462337325	0.00409377224789073	13.8888888888889
CP045906.1	8164905	8164907	*	0.000914525128183407	0.00409377224789073	-12.8205128205128
CP045906.1	8380154	8380156	*	0.0029485943363961	0.00409377224789073	10.2040816326531
CP045906.1	8503252	8503254	*	0.00480823446386531	0.00409377224789073	-11.5384615384615
CP045906.1	8745387	8745389	*	0.00504238012418136	0.00409377224789073	14.2857142857143
CP045906.1	8981109	8981111	*	0.00273579850388449	0.00409377224789073	-12.8205128205128
CP045906.1	9103718	9103720	*	0.00881643058533724	0.00409377224789073	-14.7058823529412
CP045906.1	9235855	9235857	*	0.00295702387105534	0.00409377224789073	-11.9047619047619
CP045906.1	9408629	9408631	*	0.0016294143636348	0.00409377224789073	-11.5384615384615
CP045906.1	9465440	9465442	*	0.00262115225481148	0.00409377224789073	13.953488372093
CP045906.1	9522125	9522127	*	0.00278982435556963	0.00409377224789073	15.1515151515152
CP045906.1	9626888	9626890	*	0.000479447653134832	0.00409377224789073	12.2448979591837
CP045906.1	9721019	9721021	*	0.000958978096823971	0.00409377224789073	11.3207547169811
CP045906.1	10319695	10319697	*	0.00216435179612924	0.00409377224789073	10.7142857142857
CP045906.1	10654724	10654726	*	0.000692893858132619	0.00409377224789073	-16.6666666666667
CP045906.1	10671844	10671846	*	0.0125402687669098	0.00409377224789073	-11.6279069767442
CP045906.1	11204301	11204303	*	0.001662115608663	0.00409377224789073	15.3846153846154
CP045906.1	11564044	11564046	*	0.000865115061658118	0.00409377224789073	18.75
CP045906.1	11634647	11634649	*	0.00558988839318777	0.00409377224789073	-14.6341463414634
CP045906.1	11699440	11699442	*	0.00605048516760123	0.00409377224789073	10.6382978723404
CP045906.1	11774975	11774977	*	0.0036543954165535	0.00409377224789073	11.7647058823529
CP045906.1	11797314	11797316	*	0.00390068519150403	0.00409377224789073	-16.2162162162162
CP045906.1	11899474	11899476	*	0.00269687836743948	0.00409377224789073	15.625
CP045906.1	12218628	12218630	*	0.00123989684992253	0.00409377224789073	-16.2162162162162
CP045906.1	12601303	12601305	*	0.00601468245776467	0.00409377224789073	12.5
CP045906.1	12732887	12732889	*	0.000336114653602728	0.00409377224789073	15.3846153846154
CP045906.1	12808139	12808141	*	0.00753021568396015	0.00409377224789073	-11.7647058823529
CP045906.1	12811092	12811094	*	0.000398834100189785	0.00409377224789073	-12.7659574468085
CP045906.1	13051745	13051747	*	0.00137121008932787	0.00409377224789073	18.75
CP045906.1	13245194	13245196	*	0.0181355917847259	0.00409377224789073	-11.3636363636364
CP045906.1	13253940	13253942	*	0.0058582694336014	0.00409377224789073	-11.6279069767442
CP045906.1	13322916	13322918	*	0.00958267571527572	0.00409377224789073	-11.7647058823529
CP045906.1	13568547	13568549	*	0.00285435552135398	0.00409377224789073	-13.8888888888889
CP045906.1	13578253	13578255	*	0.0130301763035759	0.00409377224789073	16.8918918918919
CP045906.1	13588672	13588674	*	0.216867986552738	0.00409377224789073	10.5313092979127
CP045906.1	13598291	13598293	*	0.0999939348773601	0.00409377224789073	11.5384615384615
CP045906.1	13598297	13598299	*	0.0548810219266087	0.00409377224789073	15.3846153846154
CP045906.1	13624320	13624322	*	0.000914114720032374	0.00409377224789073	13.5135135135135
CP045906.1	13627207	13627209	*	4.46580327499953e-05	0.00409377224789073	20.4545454545455
CP045906.1	13627407	13627409	*	0.021193275379987	0.00409377224789073	-10.2564102564103
CP045906.1	13642068	13642070	*	0.00253848110824206	0.00409377224789073	-15
CP045906.1	13694321	13694323	*	0.0033833221767534	0.00409377224789073	12.5
CP045906.1	13876968	13876970	*	0.0232295463707704	0.00409377224789073	10.1694915254237
CP045906.1	13908470	13908472	*	0.0001734323197808	0.00409377224789073	-18.6046511627907
CP045906.1	14023885	14023887	*	0.00390571617563497	0.00409377224789073	-14.6341463414634
CP045906.1	14194214	14194216	*	0.0056930782961916	0.00409377224789073	12.5
CP045906.1	14223486	14223488	*	0.00030832293617974	0.00409377224789073	12
CP045906.1	14306018	14306020	*	0.0126010536778812	0.00409377224789073	-10.7142857142857
CP045906.1	14520771	14520773	*	0.00152589088638146	0.00409377224789073	-10.3448275862069
CP045906.1	14563456	14563458	*	0.00762130050644117	0.00409377224789073	12.0540265035678
CP045907.1	132429	132431	*	0.000758589738099363	0.00409377224789073	-11.5384615384615
CP045907.1	145715	145717	*	0.00706597827300964	0.00409377224789073	12
CP045907.1	164862	164864	*	0.00355315254133624	0.00409377224789073	-15.7894736842105
CP045907.1	212041	212043	*	0.00600466311976997	0.00409377224789073	-11.7647058823529
CP045907.1	380183	380185	*	0.00850325095396169	0.00409377224789073	-11.3207547169811
CP045907.1	542393	542395	*	0.0064690484352959	0.00409377224789073	11.7647058823529
CP045907.1	664230	664232	*	0.00485030718757247	0.00409377224789073	-11.6279069767442
CP045907.1	680862	680864	*	0.00304591126163465	0.00409377224789073	14.2857142857143
CP045907.1	805068	805070	*	0.0129559261519928	0.00409377224789073	12.5
CP045907.1	1182389	1182391	*	0.000503944536490563	0.00409377224789073	-14.2857142857143
CP045907.1	1306762	1306764	*	0.00142369895092646	0.00409377224789073	12.5
CP045907.1	1694221	1694223	*	0.00434585769292695	0.00409377224789073	13.8888888888889
CP045907.1	1740395	1740397	*	0.00503587494508751	0.00409377224789073	12.1951219512195
CP045907.1	2298745	2298747	*	0.00123433651209703	0.00409377224789073	-14.2857142857143
CP045907.1	2301831	2301833	*	0.00996961283841551	0.00409377224789073	-13.3333333333333
CP045907.1	2409446	2409448	*	0.00335966583674615	0.00409377224789073	13.0434782608696
CP045907.1	2420320	2420322	*	0.00142369895054231	0.00409377224789073	12.5
CP045907.1	2581180	2581182	*	0.0111213859348907	0.00409377224789073	-12.8205128205128
CP045907.1	2586115	2586117	*	0.00189808535253795	0.00409377224789073	-13.0434782608696
CP045907.1	2688544	2688546	*	0.00145199222597773	0.00409377224789073	-14.2857142857143
CP045907.1	3480255	3480257	*	0.0125116978656091	0.00409377224789073	-12
CP045907.1	3495878	3495880	*	0.00442635465741586	0.00409377224789073	-15.1515151515152
CP045907.1	3585832	3585834	*	0.0069695021796475	0.00409377224789073	-13.3333333333333
CP045907.1	3831511	3831513	*	0.0033944253769572	0.00409377224789073	-12.2448979591837
CP045907.1	4200890	4200892	*	0.0128938609010319	0.00409377224789073	-11.5384615384615
CP045907.1	4483127	4483129	*	0.000760156627137719	0.00409377224789073	-20
CP045907.1	4520302	4520304	*	0.00511401965087007	0.00409377224789073	-13.5135135135135
CP045907.1	4531088	4531090	*	0.006295914285279	0.00409377224789073	-14.2857142857143
CP045907.1	4718540	4718542	*	0.0257560765762824	0.00409377224789073	-10.5263157894737
CP045907.1	4785899	4785901	*	0.0428766476033579	0.00409377224789073	11.4912280701754
CP045907.1	4865295	4865297	*	0.00531660777904969	0.00409377224789073	-12.5
CP045907.1	4874422	4874424	*	0.00549930965700354	0.00409377224789073	-11.3207547169811
CP045907.1	4924388	4924390	*	0.00270887870433976	0.00409377224789073	11.6279069767442
CP045907.1	5131710	5131712	*	0.0140637407184042	0.00409377224789073	-12.5
CP045907.1	5176019	5176021	*	0.00242716599522052	0.00409377224789073	-20
CP045907.1	5380317	5380319	*	0.0181269918219036	0.00409377224789073	10.4166666666667
CP045907.1	5709377	5709379	*	0.00238173144287667	0.00409377224789073	-11.1111111111111
CP045907.1	5842347	5842349	*	0.000660922815422565	0.00409377224789073	17.1428571428571
CP045907.1	5844469	5844471	*	0.00214078044988073	0.00409377224789073	10.9090909090909
CP045907.1	5958553	5958555	*	0.00366745617377539	0.00409377224789073	12.1951219512195
CP045907.1	5985849	5985851	*	0.0431112503253054	0.00409377224789073	10.0131752305665
CP045907.1	6052923	6052925	*	0.00729252099504348	0.00409377224789073	-10.1694915254237
CP045907.1	6055132	6055134	*	0.0113069272251582	0.00409377224789073	-10.6382978723404
CP045907.1	6248777	6248779	*	0.00920183298069431	0.00409377224789073	12.5
CP045907.1	6416818	6416820	*	0.0114267946659603	0.00409377224789073	-10.5263157894737
CP045907.1	6704415	6704417	*	7.35027271625698e-07	0.00174116638258344	-39.4736842105263
CP045907.1	6825032	6825034	*	0.000567848408192192	0.00409377224789073	17.1428571428571
CP045907.1	7204060	7204062	*	0.00315072616989929	0.00409377224789073	12.5
CP045907.1	7265436	7265438	*	0.0140637407184042	0.00409377224789073	-12.5
CP045907.1	7521826	7521828	*	0.00762376254957307	0.00409377224789073	-11.6279069767442
CP045907.1	7599506	7599508	*	0.0184989894436402	0.00409377224789073	-10.5263157894737
CP045907.1	7753702	7753704	*	0.0020480815164542	0.00409377224789073	16.2162162162162
CP045907.1	8071406	8071408	*	0.00325774531667952	0.00409377224789073	-15.3846153846154
CP045907.1	8375254	8375256	*	0.00813502114381264	0.00409377224789073	-12.5
CP045907.1	8466563	8466565	*	0.00142407044263597	0.00409377224789073	11.1111111111111
CP045907.1	8654459	8654461	*	0.00333084473574015	0.00409377224789073	14.7058823529412
CP045907.1	8727545	8727547	*	0.000473881280781537	0.00409377224789073	-12
CP045907.1	8734137	8734139	*	0.00639414091943827	0.00409377224789073	13.3333333333333
CP045907.1	8805849	8805851	*	0.00204012862015488	0.00409377224789073	-11.7647058823529
CP045907.1	9191281	9191283	*	0.0024964830500014	0.00409377224789073	11.9047619047619
CP045907.1	9193211	9193213	*	0.00261745109597494	0.00409377224789073	10.4166666666667
CP045907.1	9194927	9194929	*	0.00729252099702704	0.00409377224789073	-10.1694915254237
CP045907.1	9236956	9236958	*	0.00110704583885389	0.00409377224789073	12
CP045907.1	9568366	9568368	*	0.00368009273813798	0.00409377224789073	10.7142857142857
CP045907.1	9680903	9680905	*	0.0112086105093826	0.00409377224789073	13.1578947368421
CP045907.1	9795241	9795243	*	0.00103250896054433	0.00409377224789073	-10.4166666666667
CP045907.1	9798992	9798994	*	0.00543478337260527	0.00409377224789073	-16.6666666666667
CP045907.1	9899939	9899941	*	0.00599644210181589	0.00409377224789073	13.953488372093
CP045907.1	10016626	10016628	*	0.0130755088909995	0.00409377224789073	10.8695652173913
CP045907.1	10268395	10268397	*	0.000910784888657325	0.00409377224789073	-10.5263157894737
CP045907.1	10297694	10297696	*	0.0059090997228581	0.00409377224789073	-11.3636363636364
CP045907.1	10362258	10362260	*	0.00762376254397196	0.00409377224789073	-11.6279069767442
CP045907.1	10619935	10619937	*	0.00113074870633619	0.00409377224789073	-15.3846153846154
CP045907.1	10674591	10674593	*	0.0010424737880439	0.00409377224789073	-14.6341463414634
CP045907.1	10789114	10789116	*	0.00542704582954599	0.00409377224789073	-10.9090909090909
CP045907.1	10789260	10789262	*	0.00426332929317691	0.00409377224789073	-14.6341463414634
CP045907.1	10849668	10849670	*	0.00054395238234008	0.00409377224789073	16.2162162162162
CP045907.1	11060760	11060762	*	0.0113200651578748	0.00409377224789073	-10.8108108108108
CP045907.1	11253194	11253196	*	0.0007391016560428	0.00409377224789073	13.0434782608696
CP045907.1	11383771	11383773	*	0.00756722741747589	0.00409377224789073	10.7142857142857
CP045907.1	12341159	12341161	*	0.00420311268738619	0.00409377224789073	13.1578947368421
CP045907.1	12461682	12461684	*	0.00150544229380271	0.00409377224789073	11.1111111111111
CP045907.1	12796871	12796873	*	0.0302300393920249	0.00409377224789073	13.2992327365729
CP045907.1	13118538	13118540	*	0.00542704582954431	0.00409377224789073	10.9090909090909
CP045907.1	13254988	13254990	*	0.00756722741747046	0.00409377224789073	-10.7142857142857
CP045907.1	13696519	13696521	*	0.00344376537331019	0.00409377224789073	-11.1111111111111
CP045907.1	13704403	13704405	*	0.00176445462363808	0.00409377224789073	-16.6666666666667
CP045907.1	13830523	13830525	*	0.0925317186324736	0.00409377224789073	-18.5758513931889
CP045907.1	13830547	13830549	*	0.00319432554070071	0.00409377224789073	-11.7647058823529
CP045907.1	13868474	13868476	*	0.00576518185661487	0.00409377224789073	15.7894736842105
CP045907.1	13921667	13921669	*	0.000466464591947923	0.00409377224789073	15.7894736842105
CP045907.1	13923797	13923799	*	0.00597094917821754	0.00409377224789073	11.9006102877071
CP045907.1	13931020	13931022	*	0.00568043145816986	0.00409377224789073	-10.3448275862069
CP045907.1	13958600	13958602	*	0.00358386623623786	0.00409377224789073	-16.1290322580645
CP045907.1	13960786	13960788	*	0.000795557628868466	0.00409377224789073	-20.2442333785617
CP045907.1	13960803	13960805	*	0.00179044512780229	0.00409377224789073	-12.1212121212121
CP045907.1	13961099	13961101	*	0.0353719788294264	0.00409377224789073	10.919787630937
CP045907.1	13961111	13961113	*	0.0005779735927236	0.00409377224789073	-13.6842105263158
CP045907.1	13980958	13980960	*	0.000701479060298034	0.00409377224789073	17.3913043478261
CP045907.1	13996058	13996060	*	0.0366130229961008	0.00409377224789073	11.5956727518594
CP045907.1	13996092	13996094	*	0.0820349359385747	0.00409377224789073	-13.5919165580182
CP045907.1	14007736	14007738	*	0.00230504189191112	0.00409377224789073	-15.3846153846154
CP045907.1	14013264	14013266	*	0.084311144793574	0.00409377224789073	15.2334152334152
CP045907.1	14013316	14013318	*	0.0221080097976012	0.00409377224789073	-19.1646191646192
CP045907.1	14013346	14013348	*	0.0146269043613954	0.00409377224789073	-10.1694915254237
CP045907.1	14014194	14014196	*	0.00215475395743858	0.00409377224789073	15
CP045907.1	14029758	14029760	*	0.00208577560633094	0.00409377224789073	-12.6760563380282
CP045907.1	14030596	14030598	*	0.0111213859348907	0.00409377224789073	-12.8205128205128
CP045907.1	14036989	14036991	*	0.00222751850909795	0.00409377224789073	12.9032258064516
CP045907.1	14038066	14038068	*	0.00827192103302512	0.00409377224789073	-12
CP045907.1	14055708	14055710	*	0.00528663004158236	0.00409377224789073	-12.5
CP045907.1	14056164	14056166	*	0.00220654640890669	0.00409377224789073	12.7659574468085
CP045907.1	14056228	14056230	*	0.00171928853135871	0.00409377224789073	18.9189189189189
CP045907.1	14056428	14056430	*	0.00281295740482696	0.00409377224789073	-14.3517499449703
CP045907.1	14075258	14075260	*	0.00728865752277898	0.00409377224789073	-10.2040816326531
CP045907.1	14092666	14092668	*	0.012893860897589	0.00409377224789073	11.5384615384615
CP045907.1	14190027	14190029	*	0.00264659363666565	0.00409377224789073	-13.6363636363636
CP045907.1	14195659	14195661	*	0.0204633845581799	0.00409377224789073	19.6052631578947
CP045907.1	14216441	14216443	*	0.00121027026114573	0.00409377224789073	-10.1694915254237
CP045908.1	1245164	1245166	*	0.000528119498377343	0.00409377224789073	12.5
CP045908.1	5073421	5073423	*	3.10985187053593e-05	0.00409377224789073	-15.7894736842105
CP045908.1	5076614	5076616	*	0.000739101655843765	0.00409377224789073	13.0434782608696
CP045908.1	5078114	5078116	*	0.0787010491267972	0.00409377224789073	-12.2994652406417
CP045908.1	5078164	5078166	*	0.00293293538413893	0.00409377224789073	12.3076923076923
CP045908.1	5087440	5087442	*	0.00479189013194266	0.00409377224789073	14.5833333333333
